closed_date,created_date,description,origin,priority,sf_case_id,sf_contact_id,status,subject,type
2026-01-11T03:29:48.000+0000,2026-01-11T03:29:48.000+0000,Customer segment: active. Created: 2025-01-04,Mobile App,High,500g5000004wqXQAAY,003g5000002EfF3AAK,Closed,Account Access Issue,Problem
,2026-01-11T03:30:35.000+0000,Customer segment: at_risk. Created: 2023-01-19,Email,High,500g5000004wqXVAAY,003g5000002EgcYAAS,Working,Fraud Alert,Problem
,2026-01-11T03:29:56.000+0000,Customer segment: active. Created: 2025-08-25,Email,High,500g5000004wqZ5AAI,003g5000002EfDSAA0,New,Fraud Alert,Problem
,2026-01-11T03:30:04.000+0000,Customer segment: at_risk. Created: 2023-02-09,Mobile App,High,500g5000004wqZ6AAI,003g5000002Efq9AAC,Working,Transaction Dispute,Problem
,2026-01-11T03:30:08.000+0000,Customer segment: active. Created: 2025-10-02,Phone,High,500g5000004wqZ7AAI,003g5000002Eg1RAAS,New,ATM Card Issue,Problem
2026-01-11T03:31:08.000+0000,2026-01-11T03:31:08.000+0000,Customer segment: active. Created: 2024-03-21,Web,Medium,500g5000004wqZEAAY,003g5000002EeNrAAK,Closed,Card Renewal,Request
,2026-01-11T03:31:39.000+0000,Customer segment: active. Created: 2023-02-07,Web,Low,500g5000004wqZGAAY,003g5000002Eg9WAAS,New,Interest Rate Question,Question
,2026-01-11T03:32:01.000+0000,Customer segment: churned. Created: 2024-06-22,Mobile App,Medium,500g5000004wqZHAAY,003g5000002EeneAAC,Working,Mobile App Problem,Problem
,2026-01-11T03:32:26.000+0000,Customer segment: active. Created: 2023-08-15,Web,Low,500g5000004wqZJAAY,003g5000002EhGsAAK,New,Interest Rate Question,Question
,2026-01-11T03:33:04.000+0000,Customer segment: active. Created: 2025-09-01,Email,Low,500g5000004wqZQAAY,003g5000002Eiw5AAC,New,Statement Request,Request
,2026-01-11T03:30:23.000+0000,Customer segment: churned. Created: 2023-11-13,Mobile App,High,500g5000004wqarAAA,003g5000002EgMQAA0,Working,Account Access Issue,Problem
2026-01-11T03:30:26.000+0000,2026-01-11T03:30:26.000+0000,Customer segment: at_risk. Created: 2024-10-03,Phone,Medium,500g5000004wqasAAA,003g5000002Eg4gAAC,Closed,Loan Inquiry,Question
,2026-01-11T03:30:44.000+0000,Customer segment: churned. Created: 2025-11-08,Phone,Medium,500g5000004wqbBAAQ,003g5000002EguHAAS,Working,Card Renewal,Request
,2026-01-11T03:30:51.000+0000,Customer segment: at_risk. Created: 2025-08-15,Web,Medium,500g5000004wqbGAAQ,003g5000002Eh3xAAC,Working,Fee Inquiry,Question
,2026-01-11T03:32:19.000+0000,Customer segment: at_risk. Created: 2023-07-08,Phone,Medium,500g5000004wqbIAAQ,003g5000002EgZMAA0,New,Loan Inquiry,Question
,2026-01-11T03:33:40.000+0000,Customer segment: active. Created: 2024-06-09,Email,High,500g5000004wqbWAAQ,003g5000002EjH4AAK,New,ATM Card Issue,Problem
,2026-01-11T03:33:43.000+0000,Customer segment: churned. Created: 2024-09-30,Web,Low,500g5000004wqbYAAQ,003g5000002EjDqAAK,Escalated,Statement Request,Request
2026-01-11T03:33:46.000+0000,2026-01-11T03:33:46.000+0000,Customer segment: active. Created: 2024-05-20,Web,High,500g5000004wqbaAAA,003g5000002EfVEAA0,Closed,Transaction Dispute,Problem
2026-01-11T03:29:44.000+0000,2026-01-11T03:29:44.000+0000,Customer segment: at_risk. Created: 2023-03-12,Web,High,500g5000004wqdSAAQ,003g5000002EepHAAS,Closed,ATM Card Issue,Problem
2026-01-11T03:29:48.000+0000,2026-01-11T03:29:48.000+0000,Customer segment: active. Created: 2024-02-22,Web,High,500g5000004wqdTAAQ,003g5000002Ef3nAAC,Closed,ATM Card Issue,Problem
2026-01-11T03:29:49.000+0000,2026-01-11T03:29:49.000+0000,Customer segment: active. Created: 2025-05-17,Email,Medium,500g5000004wqdUAAQ,003g5000002EfGfAAK,Closed,Fee Inquiry,Question
2026-01-11T03:29:51.000+0000,2026-01-11T03:29:51.000+0000,Customer segment: active. Created: 2025-09-10,Email,High,500g5000004wqdVAAQ,003g5000002EfOjAAK,Closed,Transaction Dispute,Problem
2026-01-11T03:29:51.000+0000,2026-01-11T03:29:51.000+0000,Customer segment: active. Created: 2023-02-24,Email,High,500g5000004wqdWAAQ,003g5000002Ef5OAAS,Closed,Transaction Dispute,Problem
2026-01-11T03:30:25.000+0000,2026-01-11T03:30:25.000+0000,Customer segment: active. Created: 2024-11-23,Web,High,500g5000004wqirAAA,003g5000002EgO1AAK,Closed,ATM Card Issue,Problem
2026-01-11T03:31:44.000+0000,2026-01-11T03:31:44.000+0000,Customer segment: active. Created: 2023-07-02,Web,Medium,500g5000004wqjAAAQ,003g5000002EgeBAAS,Closed,Card Renewal,Request
2026-01-11T03:32:31.000+0000,2026-01-11T03:32:31.000+0000,Customer segment: active. Created: 2024-03-13,Email,High,500g5000004wqjSAAQ,003g5000002EiRRAA0,Closed,Account Access Issue,Problem
2026-01-11T03:32:34.000+0000,2026-01-11T03:32:34.000+0000,Customer segment: churned. Created: 2025-01-30,Phone,Medium,500g5000004wqjUAAQ,003g5000002Eh7DAAS,Closed,Loan Inquiry,Question
,2026-01-11T03:32:49.000+0000,Customer segment: at_risk. Created: 2023-03-09,Phone,High,500g5000004wqjYAAQ,003g5000002EiJOAA0,New,Account Access Issue,Problem
2026-01-11T03:32:54.000+0000,2026-01-11T03:32:54.000+0000,Customer segment: active. Created: 2023-09-07,Mobile App,High,500g5000004wqjcAAA,003g5000002EftQAAS,Closed,Account Access Issue,Problem
2026-01-11T03:33:04.000+0000,2026-01-11T03:33:04.000+0000,Customer segment: churned. Created: 2025-09-28,Mobile App,High,500g5000004wqjmAAA,003g5000002EixhAAC,Closed,Fraud Alert,Problem
,2026-01-11T03:32:46.000+0000,Customer segment: churned. Created: 2025-07-01,Web,Medium,500g5000004wqkJAAQ,003g5000002EesYAAS,Working,Card Renewal,Request
,2026-01-11T03:33:37.000+0000,Customer segment: churned. Created: 2025-12-28,Mobile App,Low,500g5000004wqkbAAA,003g5000002EjKJAA0,Working,Interest Rate Question,Question
,2026-01-11T03:30:40.000+0000,Customer segment: at_risk. Created: 2023-08-27,Web,High,500g5000004wqmeAAA,003g5000002EeirAAC,Working,ATM Card Issue,Problem
,2026-01-11T03:30:57.000+0000,Customer segment: active. Created: 2024-07-07,Phone,Medium,500g5000004wqmkAAA,003g5000002EgFzAAK,New,Mobile App Problem,Problem
2026-01-11T03:30:57.000+0000,2026-01-11T03:30:57.000+0000,Customer segment: active. Created: 2024-05-24,Web,Medium,500g5000004wqmlAAA,003g5000002EgmGAAS,Closed,Card Renewal,Request
,2026-01-11T03:31:14.000+0000,Customer segment: at_risk. Created: 2023-11-01,Phone,Medium,500g5000004wqn8AAA,003g5000002EhNKAA0,New,Card Renewal,Request
2026-01-11T03:33:12.000+0000,2026-01-11T03:33:12.000+0000,Customer segment: active. Created: 2024-02-16,Email,Medium,500g5000004wqn9AAA,003g5000002EfVCAA0,Closed,Mobile App Problem,Problem
2026-01-11T03:29:53.000+0000,2026-01-11T03:29:53.000+0000,Customer segment: active. Created: 2025-06-08,Phone,Low,500g5000004wqokAAA,003g5000002EfTZAA0,Closed,Statement Request,Request
2026-01-11T03:29:53.000+0000,2026-01-11T03:29:53.000+0000,Customer segment: active. Created: 2025-10-21,Web,Medium,500g5000004wqqMAAQ,003g5000002EfVBAA0,Closed,Fee Inquiry,Question
,2026-01-11T03:29:57.000+0000,Customer segment: active. Created: 2025-12-05,Web,High,500g5000004wqqNAAQ,003g5000002Efi5AAC,New,Fraud Alert,Problem
,2026-01-11T03:30:31.000+0000,Customer segment: at_risk. Created: 2025-12-16,Email,Medium,500g5000004wqqOAAQ,003g5000002EgcXAAS,Working,Card Renewal,Request
,2026-01-11T03:30:36.000+0000,Customer segment: at_risk. Created: 2023-04-26,Phone,Medium,500g5000004wqqPAAQ,003g5000002EgcYAAS,Working,Card Renewal,Request
2026-01-11T03:30:39.000+0000,2026-01-11T03:30:39.000+0000,Customer segment: active. Created: 2024-05-18,Web,Medium,500g5000004wqqQAAQ,003g5000002EgnpAAC,Closed,Fee Inquiry,Question
2026-01-11T03:30:47.000+0000,2026-01-11T03:30:47.000+0000,Customer segment: active. Created: 2025-11-22,Phone,High,500g5000004wqqRAAQ,003g5000002Egz7AAC,Closed,ATM Card Issue,Problem
2026-01-11T03:29:43.000+0000,2026-01-11T03:29:43.000+0000,Customer segment: at_risk. Created: 2025-12-28,Web,Medium,500g5000004wqtaAAA,003g5000002Ef6zAAC,Closed,Mobile App Problem,Problem
,2026-01-11T03:29:57.000+0000,Customer segment: at_risk. Created: 2025-05-22,Phone,Low,500g5000004wqtbAAA,003g5000002EfQMAA0,Working,Statement Request,Request
,2026-01-11T03:30:09.000+0000,Customer segment: at_risk. Created: 2025-07-15,Web,Medium,500g5000004wqtcAAA,003g5000002Eg4fAAC,Working,Mobile App Problem,Problem
2026-01-11T03:33:37.000+0000,2026-01-11T03:33:37.000+0000,Customer segment: churned. Created: 2024-06-11,Web,High,500g5000004wqtdAAA,003g5000002EjKJAA0,Closed,Fraud Alert,Problem
2026-01-11T03:32:08.000+0000,2026-01-11T03:32:08.000+0000,Customer segment: active. Created: 2023-05-09,Email,Medium,500g5000004wqvCAAQ,003g5000002EiCvAAK,Closed,Mobile App Problem,Problem
,2026-01-11T03:32:33.000+0000,Customer segment: at_risk. Created: 2025-12-21,Web,High,500g5000004wqvDAAQ,003g5000002Efi9AAC,Working,Account Access Issue,Problem
,2026-01-11T03:32:33.000+0000,Customer segment: churned. Created: 2025-09-03,Email,Low,500g5000004wqvEAAQ,003g5000002Eh7DAAS,Working,Statement Request,Request
,2026-01-11T03:33:05.000+0000,Customer segment: churned. Created: 2024-06-03,Email,Medium,500g5000004wqvFAAQ,003g5000002EeNsAAK,Escalated,Loan Inquiry,Question
2026-01-11T03:31:03.000+0000,2026-01-11T03:31:03.000+0000,Customer segment: active. Created: 2023-06-09,Mobile App,High,500g5000004wqwoAAA,003g5000002EeNqAAK,Closed,Account Access Issue,Problem
2026-01-11T03:31:10.000+0000,2026-01-11T03:31:10.000+0000,Customer segment: at_risk. Created: 2026-01-02,Mobile App,Low,500g5000004wqwpAAA,003g5000002EhC2AAK,Closed,Interest Rate Question,Question
,2026-01-11T03:33:14.000+0000,Customer segment: churned. Created: 2023-12-27,Web,High,500g5000004wqwqAAA,003g5000002EgcbAAC,Escalated,ATM Card Issue,Problem
,2026-01-11T03:33:14.000+0000,Customer segment: churned. Created: 2025-04-08,Mobile App,High,500g5000004wqwrAAA,003g5000002EgcbAAC,Working,Fraud Alert,Problem
2026-01-11T03:30:37.000+0000,2026-01-11T03:30:37.000+0000,Customer segment: at_risk. Created: 2023-07-19,Web,Low,500g5000004wqyQAAQ,003g5000002Eeu7AAC,Closed,Statement Request,Request
,2026-01-11T03:32:05.000+0000,Customer segment: churned. Created: 2025-03-02,Phone,Medium,500g5000004wqyRAAQ,003g5000002EenfAAC,Escalated,Mobile App Problem,Problem
,2026-01-11T03:32:20.000+0000,Customer segment: active. Created: 2023-08-12,Phone,Medium,500g5000004wqySAAQ,003g5000002EgawAAC,New,Card Renewal,Request
,2026-01-11T03:32:21.000+0000,Customer segment: active. Created: 2023-04-30,Web,Medium,500g5000004wqyTAAQ,003g5000002EgawAAC,New,Mobile App Problem,Problem
,2026-01-11T03:32:44.000+0000,Customer segment: churned. Created: 2023-08-31,Web,Medium,500g5000004wqyUAAQ,003g5000002EfzsAAC,Working,Loan Inquiry,Question
2026-01-11T03:32:45.000+0000,2026-01-11T03:32:45.000+0000,Customer segment: active. Created: 2023-04-30,Web,High,500g5000004wqyVAAQ,003g5000002EfoYAAS,Closed,Account Access Issue,Problem
2026-01-11T03:33:08.000+0000,2026-01-11T03:33:08.000+0000,Customer segment: churned. Created: 2024-05-28,Web,High,500g5000004wqyWAAQ,003g5000002Ej5lAAC,Closed,Transaction Dispute,Problem
2026-01-11T03:30:14.000+0000,2026-01-11T03:30:14.000+0000,Customer segment: active. Created: 2023-05-03,Email,Low,500g5000004wr02AAA,003g5000002EgELAA0,Closed,Interest Rate Question,Question
2026-01-11T03:30:29.000+0000,2026-01-11T03:30:29.000+0000,Customer segment: at_risk. Created: 2025-07-08,Email,Medium,500g5000004wr03AAA,003g5000002EgZJAA0,Closed,Fee Inquiry,Question
2026-01-11T03:30:18.000+0000,2026-01-11T03:30:18.000+0000,Customer segment: active. Created: 2025-08-24,Web,High,500g5000004wr3GAAQ,003g5000002EgJBAA0,Closed,Transaction Dispute,Problem
2026-01-11T03:32:26.000+0000,2026-01-11T03:32:26.000+0000,Customer segment: active. Created: 2024-07-06,Email,High,500g5000004wr3HAAQ,003g5000002EhvEAAS,Closed,Transaction Dispute,Problem
,2026-01-11T03:31:13.000+0000,Customer segment: churned. Created: 2023-09-06,Email,Low,500g5000004wr6RAAQ,003g5000002Ef0aAAC,Working,Interest Rate Question,Question
2026-01-11T03:31:06.000+0000,2026-01-11T03:31:06.000+0000,Customer segment: active. Created: 2023-06-27,Mobile App,High,500g5000004wr6UAAQ,003g5000002Efa2AAC,Closed,Transaction Dispute,Problem
2026-01-11T03:29:55.000+0000,2026-01-11T03:29:55.000+0000,Customer segment: at_risk. Created: 2025-06-30,Email,High,500g5000004wr86AAA,003g5000002Efa1AAC,Closed,Transaction Dispute,Problem
2026-01-11T03:30:49.000+0000,2026-01-11T03:30:49.000+0000,Customer segment: at_risk. Created: 2025-05-28,Mobile App,Low,500g5000004wr87AAA,003g5000002EgfmAAC,Closed,Statement Request,Request
,2026-01-11T03:32:12.000+0000,Customer segment: active. Created: 2023-12-01,Mobile App,Medium,500g5000004wr88AAA,003g5000002EeisAAC,New,Fee Inquiry,Question
2026-01-11T03:32:29.000+0000,2026-01-11T03:32:29.000+0000,Customer segment: churned. Created: 2023-11-28,Email,High,500g5000004wr89AAA,003g5000002Eh0mAAC,Closed,Account Access Issue,Problem
,2026-01-11T03:32:49.000+0000,Customer segment: at_risk. Created: 2024-07-15,Phone,Low,500g5000004wr8AAAQ,003g5000002EiJOAA0,Working,Interest Rate Question,Question
2026-01-11T03:30:08.000+0000,2026-01-11T03:30:08.000+0000,Customer segment: active. Created: 2024-10-12,Phone,Medium,500g5000004wrCKAAY,003g5000002EfzpAAC,Closed,Card Renewal,Request
2026-01-11T03:33:07.000+0000,2026-01-11T03:33:07.000+0000,Customer segment: churned. Created: 2023-04-28,Phone,Low,500g5000004wrEYAAY,003g5000002Ej49AAC,Closed,Interest Rate Question,Question
,2026-01-11T03:33:05.000+0000,Customer segment: churned. Created: 2025-06-14,Web,Medium,500g5000004wrGAAAY,003g5000002EixhAAC,Working,Fee Inquiry,Question
,2026-01-11T03:33:14.000+0000,Customer segment: churned. Created: 2023-04-14,Phone,Medium,500g5000004wrGBAAY,003g5000002Ej2YAAS,Working,Card Renewal,Request
,2026-01-11T03:31:10.000+0000,Customer segment: at_risk. Created: 2024-09-27,Email,Medium,500g5000004wrIeAAI,003g5000002EfwcAAC,New,Loan Inquiry,Question
2026-01-11T03:30:25.000+0000,2026-01-11T03:30:25.000+0000,Customer segment: active. Created: 2023-03-22,Web,Low,500g5000004wrKyAAI,003g5000002EfNAAA0,Closed,Interest Rate Question,Question
,2026-01-11T03:30:56.000+0000,Customer segment: active. Created: 2025-09-21,Web,High,500g5000004wrNBAAY,003g5000002EfzqAAC,New,Transaction Dispute,Problem
2026-01-11T03:31:25.000+0000,2026-01-11T03:31:25.000+0000,Customer segment: active. Created: 2025-05-28,Phone,High,500g5000004wrNMAAY,003g5000002EgJDAA0,Closed,Account Access Issue,Problem
,2026-01-11T03:31:44.000+0000,Customer segment: at_risk. Created: 2023-08-09,Mobile App,Low,500g5000004wrNXAAY,003g5000002EeMHAA0,New,Interest Rate Question,Question
,2026-01-11T03:33:21.000+0000,Customer segment: at_risk. Created: 2025-11-16,Web,High,500g5000004wrNbAAI,003g5000002EfS0AAK,Working,ATM Card Issue,Problem
2026-01-11T03:30:29.000+0000,2026-01-11T03:30:29.000+0000,Customer segment: at_risk. Created: 2024-06-06,Phone,Low,500g5000004wrPAAAY,003g5000002EfNBAA0,Closed,Interest Rate Question,Question
,2026-01-11T03:30:33.000+0000,Customer segment: active. Created: 2023-09-28,Phone,Medium,500g5000004wrPBAAY,003g5000002Ege9AAC,New,Mobile App Problem,Problem
2026-01-11T03:32:06.000+0000,2026-01-11T03:32:06.000+0000,Customer segment: at_risk. Created: 2023-04-28,Mobile App,High,500g5000004wrPEAAY,003g5000002EhaEAAS,Closed,Account Access Issue,Problem
,2026-01-11T03:33:03.000+0000,Customer segment: at_risk. Created: 2023-06-12,Mobile App,Medium,500g5000004wrPIAAY,003g5000002EhASAA0,Working,Mobile App Problem,Problem
,2026-01-11T03:32:24.000+0000,Customer segment: at_risk. Created: 2024-06-24,Web,High,500g5000004wrQ0AAI,003g5000002EhvDAAS,Working,Fraud Alert,Problem
2026-01-11T03:33:16.000+0000,2026-01-11T03:33:16.000+0000,Customer segment: churned. Created: 2023-01-30,Phone,Medium,500g5000004wrQFAAY,003g5000002Ej0wAAC,Closed,Card Renewal,Request
,2026-01-11T03:33:21.000+0000,Customer segment: at_risk. Created: 2023-07-26,Mobile App,High,500g5000004wrQGAAY,003g5000002EiXwAAK,Working,Fraud Alert,Problem
2026-01-11T03:32:16.000+0000,2026-01-11T03:32:16.000+0000,Customer segment: at_risk. Created: 2024-03-26,Mobile App,High,500g5000004wrTKAAY,003g5000002EhDeAAK,Closed,Transaction Dispute,Problem
,2026-01-11T03:29:59.000+0000,Customer segment: churned. Created: 2026-01-11,Email,High,500g5000004wrUqAAI,003g5000002EfjhAAC,Working,Transaction Dispute,Problem
2026-01-11T03:29:49.000+0000,2026-01-11T03:29:49.000+0000,Customer segment: active. Created: 2025-11-16,Mobile App,High,500g5000004wrWSAAY,003g5000002Ef3nAAC,Closed,ATM Card Issue,Problem
,2026-01-11T03:30:48.000+0000,Customer segment: churned. Created: 2025-12-25,Phone,Medium,500g5000004wrWXAAY,003g5000002Eh0jAAC,Escalated,Fee Inquiry,Question
,2026-01-11T03:30:53.000+0000,Customer segment: at_risk. Created: 2025-02-23,Phone,Medium,500g5000004wrWYAAY,003g5000002EgmFAAS,Working,Fee Inquiry,Question
2026-01-11T03:31:56.000+0000,2026-01-11T03:31:56.000+0000,Customer segment: at_risk. Created: 2025-07-26,Email,Low,500g5000004wrWcAAI,003g5000002EhFHAA0,Closed,Interest Rate Question,Question
,2026-01-11T03:31:57.000+0000,Customer segment: at_risk. Created: 2024-09-19,Phone,Low,500g5000004wrWdAAI,003g5000002EhFHAA0,New,Statement Request,Request
,2026-01-11T03:32:03.000+0000,Customer segment: churned. Created: 2023-07-19,Web,Medium,500g5000004wrWeAAI,003g5000002Egj0AAC,Working,Fee Inquiry,Question
,2026-01-11T03:30:27.000+0000,Customer segment: at_risk. Created: 2023-09-03,Mobile App,High,500g5000004wrY5AAI,003g5000002EgUTAA0,New,Account Access Issue,Problem
2026-01-11T03:30:45.000+0000,2026-01-11T03:30:45.000+0000,Customer segment: at_risk. Created: 2025-10-03,Web,High,500g5000004wrYGAAY,003g5000002EgO2AAK,Closed,Account Access Issue,Problem
2026-01-11T03:30:46.000+0000,2026-01-11T03:30:46.000+0000,Customer segment: churned. Created: 2025-03-13,Web,Medium,500g5000004wrYHAAY,003g5000002EgxVAAS,Closed,Loan Inquiry,Question
2026-01-11T03:30:55.000+0000,2026-01-11T03:30:55.000+0000,Customer segment: at_risk. Created: 2025-03-07,Mobile App,Medium,500g5000004wrYJAAY,003g5000002EfDTAA0,Closed,Fee Inquiry,Question
,2026-01-11T03:31:26.000+0000,Customer segment: churned. Created: 2025-07-14,Email,Medium,500g5000004wrYKAAY,003g5000002EhaDAAS,Escalated,Loan Inquiry,Question
,2026-01-11T03:31:51.000+0000,Customer segment: at_risk. Created: 2025-09-30,Email,Medium,500g5000004wrYRAAY,003g5000002EhyPAAS,New,Fee Inquiry,Question
2026-01-11T03:31:52.000+0000,2026-01-11T03:31:52.000+0000,Customer segment: active. Created: 2023-11-25,Web,High,500g5000004wrYSAAY,003g5000002EepIAAS,Closed,ATM Card Issue,Problem
2026-01-11T03:33:06.000+0000,2026-01-11T03:33:06.000+0000,Customer segment: active. Created: 2024-08-20,Email,Low,500g5000004wrYcAAI,003g5000002EiMdAAK,Closed,Interest Rate Question,Question
2026-01-11T03:33:39.000+0000,2026-01-11T03:33:39.000+0000,Customer segment: churned. Created: 2024-04-23,Phone,Medium,500g5000004wrYwAAI,003g5000002EjXBAA0,Closed,Fee Inquiry,Question
,2026-01-11T03:33:42.000+0000,Customer segment: at_risk. Created: 2023-07-16,Phone,High,500g5000004wrYxAAI,003g5000002EhdSAAS,Working,Transaction Dispute,Problem
,2026-01-11T03:30:00.000+0000,Customer segment: churned. Created: 2025-07-07,Email,Medium,500g5000004wrZmAAI,003g5000002EfOkAAK,Working,Card Renewal,Request
2026-01-11T03:30:00.000+0000,2026-01-11T03:30:00.000+0000,Customer segment: churned. Created: 2023-06-08,Mobile App,Low,500g5000004wrZnAAI,003g5000002EfOkAAK,Closed,Statement Request,Request
,2026-01-11T03:30:01.000+0000,Customer segment: churned. Created: 2023-05-25,Web,High,500g5000004wrZoAAI,003g5000002EfmvAAC,Working,Account Access Issue,Problem
,2026-01-11T03:31:40.000+0000,Customer segment: churned. Created: 2024-04-08,Email,Low,500g5000004wrZyAAI,003g5000002EhqLAAS,Escalated,Interest Rate Question,Question
,2026-01-11T03:31:49.000+0000,Customer segment: at_risk. Created: 2025-09-12,Web,Medium,500g5000004wra2AAA,003g5000002EfmyAAC,Working,Loan Inquiry,Question
,2026-01-11T03:30:27.000+0000,Customer segment: at_risk. Created: 2024-07-20,Phone,Low,500g5000004wrbKAAQ,003g5000002EgUTAA0,New,Statement Request,Request
,2026-01-11T03:30:28.000+0000,Customer segment: at_risk. Created: 2023-10-23,Mobile App,High,500g5000004wrbLAAQ,003g5000002EgUTAA0,Working,Fraud Alert,Problem
,2026-01-11T03:31:19.000+0000,Customer segment: at_risk. Created: 2023-12-01,Mobile App,Medium,500g5000004wrbWAAQ,003g5000002EhTlAAK,New,Card Renewal,Request
2026-01-11T03:31:30.000+0000,2026-01-11T03:31:30.000+0000,Customer segment: churned. Created: 2024-07-14,Web,Medium,500g5000004wrbYAAQ,003g5000002EftOAAS,Closed,Mobile App Problem,Problem
2026-01-11T03:31:34.000+0000,2026-01-11T03:31:34.000+0000,Customer segment: at_risk. Created: 2025-11-16,Email,High,500g5000004wrbaAAA,003g5000002Eg1UAAS,Closed,Account Access Issue,Problem
,2026-01-11T03:33:30.000+0000,Customer segment: churned. Created: 2023-09-03,Phone,High,500g5000004wrbdAAA,003g5000002Ej0yAAC,Working,Transaction Dispute,Problem
,2026-01-11T03:30:11.000+0000,Customer segment: at_risk. Created: 2023-08-11,Web,Medium,500g5000004wre8AAA,003g5000002Eg7tAAC,New,Card Renewal,Request
,2026-01-11T03:30:12.000+0000,Customer segment: churned. Created: 2024-08-20,Web,Medium,500g5000004wreAAAQ,003g5000002EgB7AAK,Working,Card Renewal,Request
,2026-01-11T03:32:07.000+0000,Customer segment: active. Created: 2024-05-15,Email,Low,500g5000004wrenAAA,003g5000002EiBKAA0,New,Statement Request,Request
,2026-01-11T03:32:08.000+0000,Customer segment: at_risk. Created: 2024-07-25,Mobile App,High,500g5000004wreoAAA,003g5000002EhyQAAS,New,Transaction Dispute,Problem
2026-01-11T03:29:42.000+0000,2026-01-11T03:29:42.000+0000,Customer segment: active. Created: 2023-09-12,Mobile App,Low,500g5000004wrgLAAQ,003g5000002Ef2AAAS,Closed,Interest Rate Question,Question
,2026-01-11T03:31:37.000+0000,Customer segment: churned. Created: 2025-11-16,Mobile App,Low,500g5000004wrgZAAQ,003g5000002EeG6AAK,Escalated,Interest Rate Question,Question
2026-01-11T03:31:40.000+0000,2026-01-11T03:31:40.000+0000,Customer segment: churned. Created: 2023-01-30,Phone,High,500g5000004wrgaAAA,003g5000002EhqLAAS,Closed,Account Access Issue,Problem
2026-01-11T03:32:27.000+0000,2026-01-11T03:32:27.000+0000,Customer segment: active. Created: 2023-07-24,Phone,Medium,500g5000004wrgiAAA,003g5000002EgKpAAK,Closed,Fee Inquiry,Question
2026-01-11T03:32:59.000+0000,2026-01-11T03:32:59.000+0000,Customer segment: churned. Created: 2026-01-05,Mobile App,Low,500g5000004wrgnAAA,003g5000002EipdAAC,Closed,Statement Request,Request
,2026-01-11T03:33:00.000+0000,Customer segment: at_risk. Created: 2024-06-23,Mobile App,High,500g5000004wrgoAAA,003g5000002EhYcAAK,New,Account Access Issue,Problem
2026-01-11T03:29:55.000+0000,2026-01-11T03:29:55.000+0000,Customer segment: active. Created: 2023-12-28,Phone,Medium,500g5000004wrhkAAA,003g5000002Ef8cAAC,Closed,Mobile App Problem,Problem
,2026-01-11T03:30:05.000+0000,Customer segment: at_risk. Created: 2023-06-10,Phone,High,500g5000004wrhlAAA,003g5000002EfuzAAC,Working,Account Access Issue,Problem
,2026-01-11T03:33:17.000+0000,Customer segment: churned. Created: 2025-03-17,Web,High,500g5000004wrkzAAA,003g5000002EeHiAAK,Escalated,ATM Card Issue,Problem
,2026-01-11T03:33:30.000+0000,Customer segment: churned. Created: 2025-06-03,Mobile App,Medium,500g5000004wrl2AAA,003g5000002Ej0yAAC,Working,Fee Inquiry,Question
2026-01-11T03:33:31.000+0000,2026-01-11T03:33:31.000+0000,Customer segment: active. Created: 2023-11-22,Email,High,500g5000004wrl3AAA,003g5000002EjP7AAK,Closed,Account Access Issue,Problem
,2026-01-11T03:30:36.000+0000,Customer segment: at_risk. Created: 2023-03-27,Mobile App,High,500g5000004wro2AAA,003g5000002Eeu7AAC,Working,ATM Card Issue,Problem
2026-01-11T03:30:52.000+0000,2026-01-11T03:30:52.000+0000,Customer segment: active. Created: 2024-03-01,Email,Medium,500g5000004wro3AAA,003g5000002EgmEAAS,Closed,Mobile App Problem,Problem
2026-01-11T03:30:28.000+0000,2026-01-11T03:30:28.000+0000,Customer segment: active. Created: 2024-12-08,Phone,Medium,500g5000004wrrGAAQ,003g5000002EgXhAAK,Closed,Card Renewal,Request
2026-01-11T03:30:35.000+0000,2026-01-11T03:30:35.000+0000,Customer segment: at_risk. Created: 2025-01-22,Phone,Medium,500g5000004wrssAAA,003g5000002EgcYAAS,Closed,Card Renewal,Request
2026-01-11T03:31:50.000+0000,2026-01-11T03:31:50.000+0000,Customer segment: at_risk. Created: 2024-09-02,Mobile App,Medium,500g5000004wruUAAQ,003g5000002EeKdAAK,Closed,Mobile App Problem,Problem
2026-01-11T03:33:16.000+0000,2026-01-11T03:33:16.000+0000,Customer segment: active. Created: 2023-06-02,Mobile App,Medium,500g5000004wruVAAQ,003g5000002EjAbAAK,Closed,Loan Inquiry,Question
2026-01-11T03:30:34.000+0000,2026-01-11T03:30:34.000+0000,Customer segment: at_risk. Created: 2024-05-23,Mobile App,Medium,500g5000004wrw6AAA,003g5000002EgflAAC,Closed,Loan Inquiry,Question
2026-01-11T03:32:11.000+0000,2026-01-11T03:32:11.000+0000,Customer segment: active. Created: 2025-02-07,Email,High,500g5000004wrw7AAA,003g5000002EiHlAAK,Closed,ATM Card Issue,Problem
,2026-01-11T03:29:39.000+0000,Customer segment: active. Created: 2025-11-27,Web,Medium,500g5000004wrxhAAA,003g5000002EeyvAAC,New,Fee Inquiry,Question
2026-01-11T03:29:41.000+0000,2026-01-11T03:29:41.000+0000,Customer segment: active. Created: 2024-06-11,Mobile App,Low,500g5000004wrxiAAA,003g5000002Ef3lAAC,Closed,Interest Rate Question,Question
